index,name,description,content,URL
612,청년고용친화적 MICE 생태계 조성,"미래 유망산업인 MICE 산업 분야 청년육성을 위해 MICE 재직자 교육, 워크숍 진행 및 일자리 미스매치 해소를 위해 유관기업과 청년 매칭으로 MICE산업 고용안정","청년 채용 기업에 인건비, 직무교육비 등 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
613,산학협력취업패키지 과정,"대학 재학생에 대한 인력 수급 미스매치해소 및 지역정착 유도
- 전남 대상 대학 : 목포대학교 등 9개 대학 20개 과정 운영중",직업 교육,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
614,경남사회적경제 청년부흥 프로젝트사업,"청년들의 사회적경제기업 배치로 지역 일자리 기회 제공, 청년의 지속가능한 경제활동 지원으로 지역공동체 발전","인건비 : 1인당 연 24백만원 한도, 기업 자부담 : 1차 년도(10퍼센트), 2차 년도(20퍼센트)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
615,청년 고용유지사업체 지원사업,통영시 청년을 정규직으로 채용한 관내 기업에게 장려금을 지원하며 통영시 청년의 정규직 채용 및 장기근속 유도,고용유지장려금 지급,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
616,Be Flying 청년문화기획가 in 성주,청년고용 문화예술관련 사업장 인건비 지원 및 직무교육,"청년 고용 문화예술관련 사업장 인건비 지원(월160만원/1인, 그 외 기업 자부담) 및 문화예술분야 직무교육 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
617,충주 청년관광코디네이터 육성 사업,관광분야에 대한 실무경험을 통해 지역 관광분야 취업지원 정책,"관광축제 프로그램 개발충주체험관광센터와 연계사업 추진충주중원문화재단, 충주체험관광센터 업무지원홍보업무 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
618,남원시 일자리밴드 잡담(JOB談),양방향 일자리정보 제공,일자리정보 제공 및 직업상담사와 온라인 상담 등,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
619,정선아카데미 운영,정선군민 자기계발을 위한 온라인교육 제공,온라인 교육 제공,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
620,원자력활용분야 일자리박람회,원자력 공공기관 및 중소기업과 청년구직자 간 일자리 매칭을 통한 구인난 해소,"원자력 분야 취업상담회, 취업교류회, 취업세미나 및 컨설팅 시행, 원자력 분야 청년 취창업 발굴 및 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
621,예술활동(작품) 디지털화 사업,지역주도형 청년일자리사업 (예술인청년일자리),임금 연 2천만원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
622,보호종료아동 사후관리 및 취업알선사업,시설 및 가정위탁 보호종료 아동 대상 취업알선 등 지속적인 지원 필요,"보호종료 전 한국토지주택공사 매입 주택 매칭 후 퇴소, 취업알선 및 상담 서비스 진행, 목돈마련의 기회 제공",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
623,글로벌 자동차 전장부품 기능안전기반 SW창의인력양성사업,자동차 전장부품 기능안전 국제표준 전장기술 개발을 통한 참여 기업체 경쟁력 강화 및 우수 인재육성,"자동차 전장 SW 검증 기능 및 다중 ECU지원 SW 솔루션 개발, 참여기업 현장 협업을 통한 기업체 수요 기반 실무형 인재 양성",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
624,충남도립대학생 인턴,충남도립대학생에게 인턴 기회를 제공하여 취업역량 배양,인턴기회 및 근로수당 제공,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
625,UCLG(세계지방정부연합) 글로벌 청년문화포럼,"국제적 네트워크를 가진 문화예술기관과의 협력 및 네트워킹을 통한 청년예술가의 글로벌 문화예술 역량강화 및 예술기획, 창작의 기회 제공","- 국제문화프로젝트 참여 및 문화예술분야 국제사회 네트워크 형성- 각 프로젝투에 공동 수행자로 명단에 포함, 프로젝트 결과는 영어, 불어, 스페인어로 UCLG홈페이지에서 홍보- 아이디어 채택 시, 프로젝트 실제 이행 가능 - 포럼기간 숙식 지원- UNITAR(UN 교육센터)에서 프로젝트 참여 증서 수여",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
626,청년취업 지원사업,"청년층 미취업자를 대상으로 중소기업 등의 수습기회를 제공함으로써 청년에게는 직장경력 형성, 정규직으로의 취업가능성 제고와  중소기업 인력수급 원활화 등을 지원하는 청년층 고용촉진사업","1인당 월 50만원씩 12개월(수습 3개월, 정규직 9개월)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
627,제주시 지역선도대학육성 사업,"도,대학,공공기관 연계를 통하여 지역선도대학 육성 및 지역인재 역량강화 프로그램 운영","도,대학,공공기관 연계를 통한 지역선도대학 육성 및 지역인재 역량강화 프로그램 운영-교육(기초소양,공동직무,직무특화),장학금 지급,자격증과정,현장실습,해외인턴십,국내외 견학,취업률향상 특별프로그램 운영 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
628,평택 청년 면접정장 무료대여 서비스,구직을 앞둔 평택시 청년들에게 면접용 정장 무료대여 서비스를 실시하여 취업부담을 경감 시키고 취업성공을 지원,"취업용 면접정장 대여 (1인 1세트, 왕복택배비 지원)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
629,채용박람회 개최,"폭넓은 취업기회 및 우수 인재 채용기회 확대로 구인, 구직 불일치해소",채용박람회 참여를 통해 취업기회 확대 및 구인구직 미스매치 해소,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
630,(경남 진주시) 대학일자리센터 운영지원 사업,"대학 내에서 진로지도, 취·창업 지원 등 다양한 고용서비스 지원",대학 내 진로지도 및 취창업 지원 인프라구축지역단위 청년고용거버넌스 구축 및 운영청년고용정책 및 자체 서비스 홍보,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
631,청년스타트업 지원사업,관내 특성화 고교 재학생 및 졸업생의 진로탐색 기회 및 역량강화 프로그램 운영,"코딩Lab:단계별 코딩교육-프로젝트Lab:전문가와 청년이 함께 프로젝트 수행-공유 Cafe:북 콘서트 개최,바리스타교육 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
632,청년귀농 농업인턴채용,침체된 농촌사회에 활력을 불어넣어줄 후계농업인 육성과 청년일자리 발굴,"- 농촌지도사업 업무보조, 귀농귀촌 관련 업무보조- 인턴수당 지급, 4대보험 가입",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
633,경남 청년 부흥 프로젝트,청년들의 사회적경제기업 배치로 지역 일자리 기회 제공,- 기업: 1인당 연24백만원 한도 인건비 2년간 지원 (지원 1년차: 월200만원 한도 내의 90퍼센트 지원) (지원 2년차: 월200만원 한도 내의 80퍼센트 지원),https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
634,ICT 이노베이션 충남스퀘어 조성,"인공지능, 블록체인 분야 융·복합 교육 실시","인공지능, 블록체인 등 첨단 SW교육",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
635,청년 온라인 비즈니스 아카데미,청년들의 취창업 지원을 위한 온라인 비즈니스(스마트 스토어) 교육과정 운영,온라인 비즈니스 전문가 양성을 위한 교육지원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
636,비대면 AI/VR 면접체험관 운영,언택트 채용 문화 확산에 대한 대비로 VR 기술을 이용한 화상면접 및 현재 채용 트렌드인 AI면접 프로그램 등을 접목한 면접 컨설팅을 통해 성공적인 취업을 지원,비대면 채용문화에 대비하여 VR 기반의 면접시스템 구축 및 AI 면접 프로그램 운영을 통한 컨설팅 제공,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
637,고양 맞춤형 일자리학교,고양시 산업구조와 자원을 활용한 특화 일자리사업 발굴 및 눈높이 직업능력개발 및 취·창업 지원으로 고양시민 경제활동 참여 촉진,- 호텔객실 코디네이터 양성과정 - 건축전문기능사 양성 맞춤형 일자리사업 - 고양시 이중언어교실 - 고양시 1인 미디어 인플루언서 양성과정 - 의료기관 취업을 위한 간호조무사 기초실무교육 - 사회취약계층 직무역량강화 및 취업지원과정,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
638,대학생 직장체험연수 지원제,"대학생에게 다양한 직장체험을 통하여 진로탐색과 경력형성 기회를 제공하고, 직업에 대한 폭넓은 인식과 직업의식 고취로 자신의 적성에 맞는 진로설계능력을 제고함으로써 노동시장으로의 원활한 이행을 지원","연수지원금 지급
 - 지급시기 : 연수종료 후 7일 이내(계좌입금)
 - 연수수당 : 최저시급*7시간(일)*근무일수",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
639,대학일자리센터 운영사업지원,대학 내 진로지도 및 취·창업 지원 인프라 구축,대학 내 진로지도 및 취·창업 지원 인프라 구축,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
640,지역청년이 일하는 협동조합(지역주도형 청년일자리사업),"청년의 지역정착 활성화를 통한 청년유입, 유출방지로 지역 활력 제고","1~2차년도 : 인건비 지원(2년이내), 1인당 월200만원 기준 80퍼센트 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
641,전통공예 청년승계자 특별지원사업,도내 전통공예 가업승계자 발굴과 지원으로 공예기술의 전승보전,"공예업체(4촌이네 가업승계자) 인건비 지원- 지원액 : 보조 지원금 1,256천원(월 급여 1,795천원 기준 70퍼센트) ※2020년 최저임금 기준",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
642,글로벌 청년새마을지도자 선발 및 파견,"지구촌 빈곤극복과 농촌지역개발에 관심있는 국내 청년들을 새마을지도자로 선발/교육후, 해외 새마을시범마을 조성사업 현장에  파견하여 차세대 국제개발협력 전문가로 성장하는데 필요한 실무경험 제공","청년새마을지도자 모집선발 및 국내외 교육, 현장파견 및 시범마을조성사업 업무지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
643,디지털 청년정책 웹툰영상 제작,고양시 웹툰청년작가를 활용하여 일자리 기회 제공 및 양질의 청년정책 웹툰 제작,"청년정책 웹툰 영상 제작을 통한 경력형성 기회부여, 향후 관련 일자리 창출로 연계 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
644,특성화고 청년 진로탐색 프로그램,금정구 관내 특성화고 졸업생 대상 맞춤형 진로탐색 프로그램 및 관내 우수기업 현장 탐방 및 취업연계 지원,"직무특성에 맞는 진로탐색 프로그램 제공, 지역 내 우수기업 발굴과 현장실습 지원 및 취업연계 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
645,수출기업 무역실무교육,"수출기업의 해외마케팅, 무역계약, 신용장, FTA활용 방안 등 무역실무 전반에 대한 체계적 교육을 통한 무역실무 역량 강화",무역실무 전반에 대한 체계적 교육(6~8회정도)을 통한 무역실무 역량 강화 프로그램 지원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
646,사우청년지원센터 운영,"청년 취창업지원 및 역량강화, 커뮤니티 활동 등 김포시 청년 활동 종합지원 추진하는 센터 운영","취창업 프로그램, 청년학교운영, 물품대여사업, 심리상담, 소셜다이닝, 네트워크 파티 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
647,AI.VR면접체험관 운영,안양시 일자리센터에서는 AI·VR면접체험관을 운영하여 최신 면접트렌드를 반영하고 구직자가 AI·VR 전용공간에서 스스로 면접 실전트레이닝이 가능하도록 지원,"- 소셜스킬 10가지 항목 - 성격특성(Big5) 5가지 항목 - 시선과 표정 등 프레임별 분석 - 다른 지원자와 데이터베이스 비교분석 - VR기기를 착용하여 실제현장과 같은 리얼면접 체험 - 가상의 면접관이 답변과 행동에 반응 - 면접 녹음파일 내 메일로 전송 자가학습 가능 - 10개 기업, 13개 직군 실제기출문제 중심 면접연습",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
648,경남 청년 장인 프로젝트,"관내 소공업체에 청년 인건비를 지원하여, 청년채용 기반 마련 지원정책",- 10인 미만 소공업체에 청년채용인건비 월200만원 지원 - 청년근로자 주거정착비 및 교통비 지원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
649,청년농부 리더육성 아카데미 교육,청년 농업인 전문교육을 통한 농업경쟁력 향상과 후계인력 양성,청년농업인 안정적인 정착을 위한 품목별 교육 및 마케팅 교육 등 실시,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
