description_word,total_cnt,money,interview,edu,job,consult,cnt_money,cnt_interview,cnt_edu,cnt_job,cnt_consult
사회경제적,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
엔지니어링,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
근무자,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
청년스타트업,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
연구지원기관,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
해외통합정보망,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
생활안정자금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
스마트제조융합분야,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
월세,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
지원범위,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
실무인재,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
위기,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
아산시역,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
구정,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
본인부담액,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
영상미디어산업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
교통간식,3.0,1,0,0,1,0,3.0,0.0,0.0,2.0,0.0
유기적,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
봉사활동증명서,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
종합상담,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
학습지원,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
일수,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
오스트레일리아,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
선택적용,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
가상면접,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
회수,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
협동조합연합사업,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
교과편성,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
창업포럼,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
교원평가,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
취약,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
기수,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
문화예술관련,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
기간제,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
한국산업단지공단,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
융합교육,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
홍콩,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
지원인력,3.0,1,0,1,0,0,3.0,0.0,3.0,0.0,0.0
급변,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
강사비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
분석서비스,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
대구시청,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
고용지원금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
부산일자리종합센터,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
근로권익,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
양성훈련,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
김포사랑,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
대학생아르바이트모집,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
전달체계조사연구비,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
지원정보,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
해외개척단,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
기초지식,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
지능,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
방해,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
경영목표,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
영상제작,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
생산현황,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
지원공간,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
숙박업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
창출기회,2.0,0,1,0,0,1,0.0,1.0,0.0,0.0,2.0
특강실시,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
식품기업,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
활동기회,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
산업협력형,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
오피스텔,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
체육,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
자산,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
정서,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
청장년,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
기업대학,4.0,1,0,1,0,0,4.0,0.0,4.0,0.0,0.0
학교시설기자재비,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
양방향,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
해운물류업계,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
차감,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
취업캠프,3.0,0,0,0,1,1,0.0,0.0,0.0,1.0,3.0
추천,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
국내인턴,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
초년생,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
마당,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
미디어,16.0,0,0,1,0,1,0.0,0.0,11.0,0.0,11.0
중점,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
인구증가,3.0,1,0,0,1,0,3.0,0.0,0.0,1.0,0.0
충주시,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
실험실습재료,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
심화과정,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
도시재생사업,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
보급확산,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
금리,3.0,1,0,0,1,0,3.0,0.0,0.0,3.0,0.0
일급제,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
법정공휴일유급휴일적용,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
예술활동증명,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
면접사진,1.0,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0
청년재직자,7.0,1,0,0,1,0,7.0,0.0,0.0,5.0,0.0
합평회,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
청년강사,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
목포,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,2.0
청년육성,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
부산일자리정보망,3.0,0,0,1,0,1,0.0,0.0,1.0,0.0,3.0
재능,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
농어촌종합지원센터,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
선배청년,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
초등학생진로인식검사,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
신체,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
시간급,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
거제,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
소형스마트원자로,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
외톨이,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
수창동,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
복리후생,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
김해형,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
전문컨설턴트,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
진월,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
복합문화공간,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
손금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
글로벌인재,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
대학발전,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
광주광역시,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
국제회의복합지구,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
농기계,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
정책기획,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
문화욕구,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
발굴확대,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
나만,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
미활용,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
추가구축,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
초과,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
원격수업,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
상태,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
공공성,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
단독,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
휴게실,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
금융사기,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
블라우스,13.0,1,1,0,0,0,1.0,13.0,0.0,0.0,0.0
유효기간,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
괴산군일자리종합지원센터,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
나라,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
포트폴리오,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
직무분야,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
고등학생적성검사,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
근로권익센터,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
준비사항,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
준비근무형태,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
정규학기,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
친환경,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
금융교육,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
역량강화사업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
웹툰캠퍼스,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
세무과목,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
생활환경,2.0,1,0,1,0,0,2.0,0.0,1.0,0.0,0.0
김해,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
기계가공분야,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
지역대학연계,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
소그,3.0,0,0,1,0,1,0.0,0.0,2.0,0.0,3.0
월드,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
충청북도기업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
통합관리,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
농촌유학,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
지원정규직,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
테이블,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
본인적립액,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
허브,3.0,0,0,1,0,1,0.0,0.0,1.0,0.0,2.0
취업코칭,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
오픈,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
인턴연계,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
밀착형,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
직업훈련프로그램,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
중장비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
글로벌농업,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
우량기업,3.0,0,0,0,1,0,0.0,0.0,0.0,3.0,0.0
성취프로그램,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
도시재생뉴딜,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
스페인,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
연차제공,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
산협,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
취업성공요소,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
확대지역,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
차등지원,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
사업체,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
생태콘텐츠,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
단기일자리,3.0,1,0,0,1,0,1.0,0.0,0.0,3.0,0.0
해외일자리,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
시민생활,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
지도활동,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
계양구,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공간제공,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
전입신고,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
향유도시,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
공생발전,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
실습용,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
부산청년,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
공공도서관,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
공주,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
김해시,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
출연기관,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
화취,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
근로환경개선사업비,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
다지기,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
청년승계자,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
머신러닝,4.0,0,0,1,1,0,0.0,0.0,4.0,3.0,0.0
자립기회제공,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
양성학교,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
토크,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
성과보상기금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
도심,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
장려지원사업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
채용단체,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
장수형,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
교육수료생,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
자율형,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
구축지원,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
고령,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
위탁수하물비,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
마을,4.0,1,0,1,0,0,1.0,0.0,4.0,0.0,0.0
모자,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
기업환경,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
철강산업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
친선,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
후진학,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
전산회계,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
관악구,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
융복합산업,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
선호도,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
디지털활용,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
경험제공,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
창업캠프,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
개발협력코디네이터,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
로컬,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
동비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
교양과목,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
신규일자리,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
지역활력플러스,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
청년지역일꾼,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
이전일,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
창업경험,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
수습,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
기초역량강화,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
취업콘서트사업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
노무비,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
청년예술지원사업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
상금,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
카카오톡상담,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
스리랑카,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
택시요금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
밀집지역,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
농어촌관광,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
직장체험연수,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
영상촬영,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
이력서사진촬영,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
남원시,3.0,1,0,0,0,1,2.0,0.0,0.0,0.0,1.0
일반봉사,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
동물,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
협력기업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
적정임금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
특화사업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
완벽,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
전용카드,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
부안청년,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
안전관리자,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
물재생,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,2.0
아산청년,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,1.0
활동역량,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
취득비용,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
민관협업,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
사업화지원,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
경력목표설정,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
소정훈련일수,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
군민대상,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
질로취업,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
도시재생,4.0,0,0,1,1,0,0.0,0.0,4.0,4.0,0.0
청청상생,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
전직과정,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
동해안청년디딤돌,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
해양교육,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
한의사,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
중소제조기업,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
성과확산,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
봉사단원,2.0,1,0,1,0,0,2.0,0.0,1.0,0.0,0.0
지불,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
수원,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
편익,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
경상남도,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
관내기업간,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
넥타이,13.0,0,1,0,0,0,0.0,13.0,0.0,0.0,0.0
불완전,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
이중언어교실,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
원자력전문인력양성사업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년내일카드,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
운영지원사업,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
전비,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
창업활동,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
닉스,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
청년아카데미,2.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
커팅,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
골목,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
스마트팜,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
현장적응력,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
문화예술교육,3.0,1,0,1,0,0,2.0,0.0,3.0,0.0,0.0
배경,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
기반마련,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
세부,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
희망프로젝트,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
술가,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
해운항만산업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
실업문제,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년진로지도,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
국제무대,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
어린이집,2.0,1,0,1,0,0,1.0,0.0,2.0,0.0,0.0
공익활동,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
연관,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
미래농업,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
청년다락,3.0,1,0,1,0,0,3.0,0.0,3.0,0.0,0.0
임무,4.0,1,0,1,0,0,4.0,0.0,4.0,0.0,0.0
인력양성기관,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
산업시대,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
만기공제금,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
유라시아,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
경이,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
상생공제,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
보유카드,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
실무현장,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
레벨업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
기존문화예술계,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
청년지원금,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
중장기,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
도면,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
희망일자리사업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
목공예품,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
임극격차,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
교육체계,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
파견물품,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
원시,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
무대마련,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
해양리더,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
정읍형,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
자격증취득준비,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
수수료,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
휴게카페,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
주력산업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
생계유지,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
작물특성,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
후보생,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
월보수,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
부정,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
고등학교,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
여대생,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,2.0
청년문화예술기획자,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
수강권,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
직업탐색자격취득지원,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
기금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
정선군,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
인적기반,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
촉진사업,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
임직원,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
실행,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
